"","periodo","periodo_fecha","precios"
"699","2022-1","1/01/2022",151700000
"700","2022-1","1/01/2022",3.66e+08
"701","2022-1","1/01/2022",237163000
"702","2022-1","1/01/2022",1.52e+08
"703","2022-1","1/01/2022",5.22e+08
"704","2022-1","1/01/2022",3.05e+08
"705","2022-1","1/01/2022",331680000
"706","2022-1","1/01/2022",418750000
"707","2022-1","1/01/2022",1.35e+08
"708","2022-1","1/01/2022",274135000
"709","2022-1","1/01/2022",236337750
"710","2022-1","1/01/2022",389922500
"711","2022-1","1/01/2022",439548181
"712","2022-1","1/01/2022",760891850
"713","2022-1","1/01/2022",5.2e+08
"714","2022-1","1/01/2022",4.24e+08
"715","2022-1","1/01/2022",187500000
"716","2022-1","1/01/2022",357905000
"717","2022-1","1/01/2022",316084000
"718","2022-1","1/01/2022",742296517
"719","2022-1","1/01/2022",929411685
"720","2022-1","1/01/2022",201121000
"721","2022-1","1/01/2022",142946000
"722","2022-1","1/01/2022",231232000
"723","2022-1","1/01/2022",110278000
"724","2022-1","1/01/2022",620622000
"725","2022-1","1/01/2022",1.51e+08
"726","2022-1","1/01/2022",1.65e+08
"727","2022-1","1/01/2022",236600000
"728","2022-1","1/01/2022",126570000
"729","2022-1","1/01/2022",695387500
"730","2022-1","1/01/2022",302495000
"731","2022-1","1/01/2022",291861200
"732","2022-1","1/01/2022",365925000
"733","2022-1","1/01/2022",338630000
"734","2022-1","1/01/2022",151700000
"735","2022-1","1/01/2022",2.7e+08
"736","2022-1","1/01/2022",147399275
"737","2022-1","1/01/2022",772538795
"738","2022-1","1/01/2022",1.35e+08
"739","2022-1","1/01/2022",119442000
"740","2022-1","1/01/2022",1.51e+08
"741","2022-1","1/01/2022",642651000
"742","2022-1","1/01/2022",532214000
"743","2022-1","1/01/2022",1.64e+08
"744","2022-1","1/01/2022",1.54e+08
"745","2022-1","1/01/2022",210625000
"746","2022-1","1/01/2022",1058400000
"747","2022-1","1/01/2022",1.25e+08
"748","2022-1","1/01/2022",151400000
"749","2022-1","1/01/2022",128783520
"750","2022-1","1/01/2022",305450000
"751","2022-1","1/01/2022",143300000
"752","2022-1","1/01/2022",1.12e+08
"753","2022-1","1/01/2022",93673000
"754","2022-1","1/01/2022",1.22e+08
"755","2022-1","1/01/2022",2.7e+08
"756","2022-1","1/01/2022",4.26e+08
"757","2022-1","1/01/2022",710700000
"758","2022-1","1/01/2022",2.39e+08
"759","2022-1","1/01/2022",3.39e+08
"760","2022-1","1/01/2022",3.24e+08
"761","2022-1","1/01/2022",203716786
"762","2022-1","1/01/2022",153846500
"763","2022-1","1/01/2022",464170000
"764","2022-1","1/01/2022",237445500
"765","2022-1","1/01/2022",262324500
"766","2022-1","1/01/2022",368491377
"767","2022-1","1/01/2022",483671442
"768","2022-1","1/01/2022",574237395
"769","2022-1","1/01/2022",439548058
"770","2022-1","1/01/2022",484532698
"771","2022-1","1/01/2022",638500000
"772","2022-1","1/01/2022",402517500
"773","2022-1","1/01/2022",1.59e+08
"774","2022-1","1/01/2022",364500000
"775","2022-1","1/01/2022",229713000
"776","2022-1","1/01/2022",257079000
"777","2022-1","1/01/2022",320459000
"778","2022-1","1/01/2022",1058010000
"779","2022-1","1/01/2022",1348200000
"780","2022-1","1/01/2022",425889742
"781","2022-1","1/01/2022",298500000
"782","2022-1","1/01/2022",217600000
"783","2022-1","1/01/2022",128783520
"784","2022-1","1/01/2022",620621000
"785","2022-1","1/01/2022",1.52e+08
"786","2022-1","1/01/2022",1.55e+08
"787","2022-1","1/01/2022",53820000
"788","2022-1","1/01/2022",104343000
"789","2022-1","1/01/2022",8.5e+07
"790","2022-1","1/01/2022",654108000
"791","2022-1","1/01/2022",414480000
"792","2022-1","1/01/2022",1.28e+08
"793","2022-1","1/01/2022",5.2e+08
"794","2022-1","1/01/2022",503258000
"795","2022-1","1/01/2022",119600000
"796","2022-1","1/01/2022",309474900
"797","2022-1","1/01/2022",581571315
"798","2022-1","1/01/2022",564150000
"799","2022-1","1/01/2022",407152900
"800","2022-1","1/01/2022",1.39e+08
"801","2022-1","1/01/2022",284900000
"802","2022-1","1/01/2022",176100000
"803","2022-1","1/01/2022",315330000
"804","2022-1","1/01/2022",1.342e+09
"805","2022-1","1/01/2022",1.211e+09
"806","2022-1","1/01/2022",8.29e+08
"807","2022-1","1/01/2022",1.6e+08
"808","2022-1","1/01/2022",135700000
"809","2022-1","1/01/2022",305630000
"810","2022-1","1/01/2022",2.98e+08
"811","2022-1","1/01/2022",331100000
"812","2022-1","1/01/2022",202950000
"813","2022-1","1/01/2022",7e+07
"814","2022-1","1/01/2022",1.17e+08
"815","2022-1","1/01/2022",450341000
"816","2022-1","1/01/2022",418415000
"817","2022-1","1/01/2022",377691000
"818","2022-1","1/01/2022",2.85e+08
"819","2022-1","1/01/2022",9e+07
"820","2022-1","1/01/2022",299280000
"821","2022-1","1/01/2022",3.99e+08
"822","2022-1","1/01/2022",629044000
"823","2022-1","1/01/2022",124500000
"824","2022-1","1/01/2022",471680000
"825","2022-1","1/01/2022",1.69e+08
"826","2022-1","1/01/2022",420843925
"827","2022-1","1/01/2022",354326665
"828","2022-1","1/01/2022",385060342
"829","2022-1","1/01/2022",306513901
"830","2022-1","1/01/2022",3.9e+08
"831","2022-1","1/01/2022",663445000
"832","2022-1","1/01/2022",2.18e+08
"833","2022-1","1/01/2022",389643000
"834","2022-1","1/01/2022",560644480
"835","2022-1","1/01/2022",106380000
"836","2022-1","1/01/2022",77142000
"837","2022-1","1/01/2022",308496700
"838","2022-1","1/01/2022",374596900
"839","2022-1","1/01/2022",514050000
"840","2022-1","1/01/2022",412700000
"841","2022-1","1/01/2022",1.39e+08
"842","2022-1","1/01/2022",1.41e+08
"843","2022-1","1/01/2022",959800000
"844","2022-1","1/01/2022",641670000
"845","2022-1","1/01/2022",423867000
"846","2022-1","1/01/2022",313925000
"847","2022-1","1/01/2022",349600000
"848","2022-1","1/01/2022",112900000
"849","2022-1","1/01/2022",269370000
"850","2022-1","1/01/2022",333495000
"851","2022-1","1/01/2022",506700000
"852","2022-1","1/01/2022",1.57e+08
"853","2022-1","1/01/2022",447460000
"854","2022-1","1/01/2022",148837500
"855","2022-1","1/01/2022",850043250
"856","2022-1","1/01/2022",350628000
"857","2022-1","1/01/2022",140510000
"858","2022-1","1/01/2022",2.7e+08
"859","2022-1","1/01/2022",351442000
"860","2022-1","1/01/2022",349036000
"861","2022-1","1/01/2022",1.5e+08
"862","2022-1","1/01/2022",305920000
"863","2022-1","1/01/2022",1.6e+08
"864","2022-1","1/01/2022",347224000
"865","2022-1","1/01/2022",493949356
"866","2022-1","1/01/2022",434116000
"867","2022-1","1/01/2022",200910000
"868","2022-1","1/01/2022",345100000
"869","2022-1","1/01/2022",693235133
"870","2022-1","1/01/2022",6.2e+08
"871","2022-1","1/01/2022",155499166
"872","2022-1","1/01/2022",439400000
"873","2022-1","1/01/2022",986002000
"874","2022-1","1/01/2022",2.76e+08
"875","2022-1","1/01/2022",151095000
"876","2022-1","1/01/2022",413506406
"877","2022-1","1/01/2022",290928000
"878","2022-1","1/01/2022",6.04e+08
"879","2022-1","1/01/2022",2.3e+08
"880","2022-1","1/01/2022",1.18e+08
"881","2022-1","1/01/2022",502714400
"882","2022-1","1/01/2022",414782108
"883","2022-1","1/01/2022",2.99e+08
"884","2022-1","1/01/2022",1.42e+08
"885","2022-1","1/01/2022",2.7e+08
"886","2022-1","1/01/2022",136800000
"887","2022-1","1/01/2022",130674000
"888","2022-1","1/01/2022",3.47e+08
"889","2022-1","1/01/2022",277500000
"890","2022-1","1/01/2022",331025000
"891","2022-1","1/01/2022",158600000
"892","2022-1","1/01/2022",583720000
"893","2022-1","1/01/2022",618344202
"894","2022-1","1/01/2022",261500000
"895","2022-1","1/01/2022",504572275
"896","2022-1","1/01/2022",1.25e+08
"897","2022-1","1/01/2022",408600000
"898","2022-1","1/01/2022",771210000
"899","2022-1","1/01/2022",216836876
"900","2022-1","1/01/2022",435800000
"901","2022-1","1/01/2022",2245500000
"902","2022-1","1/01/2022",1227581007
"903","2022-1","1/01/2022",3e+08
"904","2022-1","1/01/2022",169300000
"905","2022-1","1/01/2022",640926000
"906","2022-1","1/01/2022",247187400
"907","2022-1","1/01/2022",432122000
"908","2022-1","1/01/2022",7.9e+07
"909","2022-1","1/01/2022",106200000
"910","2022-1","1/01/2022",444550000
"911","2022-1","1/01/2022",4.65e+08
"912","2022-1","1/01/2022",355848000
"913","2022-1","1/01/2022",276390000
"914","2022-1","1/01/2022",347036000
"915","2022-1","1/01/2022",4.37e+08
"916","2022-1","1/01/2022",588930835
"917","2022-1","1/01/2022",331625238
"918","2022-1","1/01/2022",192900000
"919","2022-1","1/01/2022",2.2e+08
"920","2022-1","1/01/2022",278380000
"921","2022-1","1/01/2022",1.47e+08
"922","2022-1","1/01/2022",509600000
"923","2022-1","1/01/2022",7.7e+08
"924","2022-1","1/01/2022",4.75e+08
"925","2022-1","1/01/2022",1.12e+08
"926","2022-1","1/01/2022",3.97e+08
"927","2022-1","1/01/2022",576218000
"928","2022-1","1/01/2022",820025641
"929","2022-1","1/01/2022",453062500
"930","2022-1","1/01/2022",7.15e+08
"931","2022-1","1/01/2022",478550163
"932","2022-1","1/01/2022",242060925
"933","2022-1","1/01/2022",176212000
"934","2022-1","1/01/2022",726476033
"935","2022-1","1/01/2022",661428000
"936","2022-1","1/01/2022",91449000
"937","2022-1","1/01/2022",552512000
"938","2022-1","1/01/2022",127300000
"939","2022-1","1/01/2022",2.34e+08
"940","2022-1","1/01/2022",4.03e+08
"941","2022-1","1/01/2022",337140589
"942","2022-1","1/01/2022",365222520
"943","2022-1","1/01/2022",1.99e+08
"944","2022-1","1/01/2022",1.9e+08
"945","2022-1","1/01/2022",157597126
"946","2022-1","1/01/2022",9e+07
"947","2022-1","1/01/2022",252398000
"948","2022-1","1/01/2022",3.24e+08
"949","2022-1","1/01/2022",641449980
"950","2022-1","1/01/2022",413814065
"951","2022-1","1/01/2022",432683092
"952","2022-1","1/01/2022",543800000
"953","2022-1","1/01/2022",464400000
"954","2022-1","1/01/2022",513200000
"955","2022-1","1/01/2022",276930000
"956","2022-1","1/01/2022",561600000
"957","2022-1","1/01/2022",462900000
"958","2022-1","1/01/2022",411154000
"959","2022-1","1/01/2022",313700000
"960","2022-1","1/01/2022",141970997
"961","2022-1","1/01/2022",6.89e+08
"962","2022-1","1/01/2022",477329438
"963","2022-1","1/01/2022",2.68e+08
"964","2022-1","1/01/2022",461187500
"965","2022-1","1/01/2022",485520100
"966","2022-1","1/01/2022",331889000
"967","2022-1","1/01/2022",526026636
"968","2022-1","1/01/2022",1.53e+08
"969","2022-1","1/01/2022",646626000
"970","2022-1","1/01/2022",162420000
"971","2022-1","1/01/2022",423894230
"972","2022-1","1/01/2022",770900000
"973","2022-1","1/01/2022",74900000
"974","2022-1","1/01/2022",152425000
"975","2022-1","1/01/2022",5.7e+08
"976","2022-1","1/01/2022",485694000
"977","2022-1","1/01/2022",1.16e+08
"978","2022-1","1/01/2022",608011611
"979","2022-1","1/01/2022",406560000
"980","2022-1","1/01/2022",45426000
"981","2022-1","1/01/2022",1.18e+08
"982","2022-1","1/01/2022",317038550
"983","2022-1","1/01/2022",295075291
"984","2022-1","1/01/2022",106500000
"985","2022-1","1/01/2022",238025000
"986","2022-1","1/01/2022",200500000
"987","2022-1","1/01/2022",1.28e+08
"988","2022-1","1/01/2022",9e+07
"989","2022-1","1/01/2022",1.28e+08
"990","2022-1","1/01/2022",316103000
"991","2022-1","1/01/2022",148837500
"992","2022-1","1/01/2022",741600000
"993","2022-1","1/01/2022",364620000
"994","2022-1","1/01/2022",121251200
"995","2022-1","1/01/2022",351790000
"996","2022-1","1/01/2022",476788567
"997","2022-1","1/01/2022",209062500
"998","2022-1","1/01/2022",203541000
"999","2022-1","1/01/2022",465425500
"1000","2022-1","1/01/2022",129800000
"1001","2022-1","1/01/2022",2.4e+08
"1002","2022-1","1/01/2022",2.6e+08
"1003","2022-1","1/01/2022",1.57e+08
"1004","2022-1","1/01/2022",153820000
"1005","2022-1","1/01/2022",432285000
"1006","2022-1","1/01/2022",385229000
"1007","2022-1","1/01/2022",804693000
"1008","2022-1","1/01/2022",551630000
"1009","2022-1","1/01/2022",4345292500
"1010","2022-1","1/01/2022",2691550000
"1011","2022-1","1/01/2022",375200000
"1012","2022-1","1/01/2022",5.41e+08
"1013","2022-1","1/01/2022",915630000
"1014","2022-1","1/01/2022",802770000
"1015","2022-1","1/01/2022",574440000
"1016","2022-1","1/01/2022",474900000
"1017","2022-1","1/01/2022",827400000
"1018","2022-1","1/01/2022",3.28e+08
"1019","2022-1","1/01/2022",148800000
"1020","2022-1","1/01/2022",3.6e+08
"1021","2022-1","1/01/2022",2.12e+08
"1022","2022-1","1/01/2022",114340000
"1023","2022-1","1/01/2022",1.45e+08
"1024","2022-1","1/01/2022",1.54e+08
"1025","2022-1","1/01/2022",355806750
"1026","2022-1","1/01/2022",473416506
"1027","2022-1","1/01/2022",8.4e+07
"1028","2022-1","1/01/2022",412395210
"1029","2022-1","1/01/2022",415700000
"1030","2022-1","1/01/2022",424518300
"1031","2022-1","1/01/2022",240100000
"1032","2022-1","1/01/2022",240832000
"1033","2022-1","1/01/2022",8.96e+08
"1034","2022-1","1/01/2022",1.28e+08
"1035","2022-1","1/01/2022",1.35e+08
"1036","2022-1","1/01/2022",128783520
"1037","2022-1","1/01/2022",491513000
"1038","2022-1","1/01/2022",1.41e+08
"1039","2022-1","1/01/2022",704750000
"1040","2022-1","1/01/2022",347408000
"1041","2022-1","1/01/2022",442670000
"1042","2022-1","1/01/2022",2169896000
"1043","2022-1","1/01/2022",653837100
"1044","2022-1","1/01/2022",94050000
"1045","2022-1","1/01/2022",821217000
"1046","2022-1","1/01/2022",4.82e+08
"1047","2022-1","1/01/2022",282823000
"1048","2022-1","1/01/2022",4.03e+08
"1049","2022-1","1/01/2022",180120750
"1050","2022-1","1/01/2022",4.2e+08
"1051","2022-1","1/01/2022",290366640
"1052","2022-1","1/01/2022",229805000
"1053","2022-1","1/01/2022",492701796
"1054","2022-1","1/01/2022",287538270
"1055","2022-1","1/01/2022",562150000
"1056","2022-1","1/01/2022",6.2e+08
"1057","2022-1","1/01/2022",5.45e+08
"1058","2022-1","1/01/2022",4.72e+08
"1059","2022-1","1/01/2022",116640000
"1060","2022-1","1/01/2022",131472000
"1061","2022-1","1/01/2022",131985000
"1062","2022-1","1/01/2022",275100000
"1063","2022-1","1/01/2022",139900000
"1064","2022-1","1/01/2022",416940000
"1065","2022-1","1/01/2022",376574000
"1066","2022-1","1/01/2022",422571000
"1067","2022-1","1/01/2022",422465000
"1068","2022-1","1/01/2022",712009000
"1069","2022-1","1/01/2022",5.9e+08
"1070","2022-1","1/01/2022",1.45e+08
"1071","2022-1","1/01/2022",3.63e+08
"1072","2022-1","1/01/2022",381900000
"1073","2022-1","1/01/2022",319800000
"1074","2022-1","1/01/2022",428096000
"1075","2022-1","1/01/2022",996239950
"1076","2022-1","1/01/2022",1.803e+09
"1077","2022-1","1/01/2022",664117155
"1078","2022-1","1/01/2022",2.5e+08
"1079","2022-1","1/01/2022",415334500
"1080","2022-1","1/01/2022",3.96e+08
"1081","2022-1","1/01/2022",883200000
"1082","2022-1","1/01/2022",2.97e+08
"1083","2022-1","1/01/2022",150106750
"1084","2022-1","1/01/2022",328141187
"1085","2022-1","1/01/2022",279588000
"1086","2022-1","1/01/2022",167202640
"1087","2022-1","1/01/2022",618264000
"1088","2022-1","1/01/2022",630782600
"1089","2022-1","1/01/2022",1.65e+08
"1090","2022-1","1/01/2022",106042480
"1091","2022-1","1/01/2022",1512808809
"1092","2022-1","1/01/2022",384864500
"1093","2022-1","1/01/2022",913076000
"1094","2022-1","1/01/2022",139800000
"1095","2022-1","1/01/2022",5.3e+08
"1096","2022-1","1/01/2022",146312000
"1097","2022-1","1/01/2022",279210000
"1098","2022-1","1/01/2022",143336000
"1099","2022-1","1/01/2022",594603419
"1100","2022-1","1/01/2022",349107000
"1101","2022-1","1/01/2022",253621937
"1102","2022-1","1/01/2022",2.27e+08
"1103","2022-1","1/01/2022",172338800
"1104","2022-1","1/01/2022",1.5e+08
"1105","2022-1","1/01/2022",3.72e+08
"1106","2022-1","1/01/2022",148837500
"1107","2022-1","1/01/2022",200660000
"1108","2022-1","1/01/2022",612236106
"1109","2022-1","1/01/2022",467278934
"1110","2022-1","1/01/2022",491587070
"1111","2022-1","1/01/2022",931500000
"1112","2022-1","1/01/2022",162315000
"1113","2022-1","1/01/2022",230800000
"1114","2022-1","1/01/2022",2.1e+08
"1115","2022-1","1/01/2022",273975000
"1116","2022-1","1/01/2022",2.25e+08
"1117","2022-1","1/01/2022",2.75e+08
"1118","2022-1","1/01/2022",90800000
"1119","2022-1","1/01/2022",276360000
"1120","2022-1","1/01/2022",160500000
"1121","2022-1","1/01/2022",390247000
"1122","2022-1","1/01/2022",581920000
"1123","2022-1","1/01/2022",263130000
"1124","2022-1","1/01/2022",666400000
"1125","2022-1","1/01/2022",638300000
"1126","2022-1","1/01/2022",559900000
"1127","2022-1","1/01/2022",459410000
"1128","2022-1","1/01/2022",375400000
"1129","2022-1","1/01/2022",1.37e+08
"1130","2022-1","1/01/2022",1.6e+08
"1131","2022-1","1/01/2022",157745552
"1132","2022-1","1/01/2022",1193642000
"1133","2022-1","1/01/2022",453892000
"1134","2022-1","1/01/2022",254370000
"1135","2022-1","1/01/2022",146003000
"1136","2022-1","1/01/2022",1.64e+08
"1137","2022-1","1/01/2022",6.8e+08
"1138","2022-1","1/01/2022",125900000
"1139","2022-1","1/01/2022",5.81e+08
"1140","2022-1","1/01/2022",1.41e+08
"1141","2022-1","1/01/2022",2.14e+08
"1142","2022-1","1/01/2022",2.308e+09
"1143","2022-1","1/01/2022",1.57e+08
"1144","2022-1","1/01/2022",93558000
"1145","2022-1","1/01/2022",1.75e+08
"1146","2022-1","1/01/2022",3.85e+08
"1147","2022-1","1/01/2022",370009978
"1148","2022-1","1/01/2022",2.55e+08
"1149","2022-1","1/01/2022",299500000
"1150","2022-1","1/01/2022",2037032000
"1151","2022-1","1/01/2022",127800000
"1152","2022-1","1/01/2022",646944000
"1153","2022-1","1/01/2022",593400000
"1154","2022-1","1/01/2022",387481564
"1155","2022-1","1/01/2022",1125250000
"1156","2022-1","1/01/2022",378500000
"1157","2022-1","1/01/2022",1040473000
"1158","2022-1","1/01/2022",1.65e+08
"1159","2022-1","1/01/2022",254589000
"1160","2022-1","1/01/2022",296180000
"1161","2022-1","1/01/2022",522274681
"1162","2022-1","1/01/2022",496010500
"1163","2022-1","1/01/2022",201470000
"1164","2022-1","1/01/2022",179100000
"1165","2022-1","1/01/2022",303994250
"1166","2022-1","1/01/2022",129667000
"1167","2022-1","1/01/2022",66180000
"1168","2022-1","1/01/2022",4.61e+08
"1169","2022-1","1/01/2022",3.72e+08
"1170","2022-1","1/01/2022",9.6e+08
"1171","2022-1","1/01/2022",4.15e+08
"1172","2022-1","1/01/2022",1.72e+08
"1173","2022-1","1/01/2022",730103600
"1174","2022-1","1/01/2022",89900000
"1175","2022-1","1/01/2022",205298000
"1176","2022-1","1/01/2022",455320256
"1177","2022-1","1/01/2022",4.75e+08
"1178","2022-1","1/01/2022",3.3e+08
"1179","2022-1","1/01/2022",350119141
"1180","2022-1","1/01/2022",418174973
"1181","2022-1","1/01/2022",656923000
"1182","2022-1","1/01/2022",3.1e+08
"1183","2022-1","1/01/2022",2.52e+08
"1184","2022-1","1/01/2022",1.35e+08
"1185","2022-1","1/01/2022",2.09e+08
"1186","2022-1","1/01/2022",231951473
"1187","2022-1","1/01/2022",194157353
"1188","2022-1","1/01/2022",323384028
"1189","2022-1","1/01/2022",4.92e+08
"1190","2022-1","1/01/2022",143497319
"1191","2022-1","1/01/2022",178875000
"1192","2022-1","1/01/2022",188482500
"1193","2022-1","1/01/2022",247852000
"1194","2022-1","1/01/2022",780007000
"1195","2022-1","1/01/2022",1212220000
"1196","2022-1","1/01/2022",342311500
"1197","2022-1","1/01/2022",614100000
"1198","2022-1","1/01/2022",1.078e+09
"1199","2022-1","1/01/2022",1064685000
"1200","2022-1","1/01/2022",2366760000
"1201","2022-1","1/01/2022",1.33e+08
"1202","2022-1","1/01/2022",365800000
"1203","2022-1","1/01/2022",266860000
"1204","2022-1","1/01/2022",455950800
"1205","2022-1","1/01/2022",267048250
"1206","2022-1","1/01/2022",4.83e+08
"1207","2022-1","1/01/2022",499704867
"1208","2022-1","1/01/2022",547179600
"1209","2022-1","1/01/2022",2.35e+08
"1210","2022-1","1/01/2022",308766500
"1211","2022-1","1/01/2022",1.59e+08
"1212","2022-1","1/01/2022",356630750
"1213","2022-1","1/01/2022",202980000
"1214","2022-1","1/01/2022",1.48e+08
"1215","2022-1","1/01/2022",261947033
"1216","2022-1","1/01/2022",214116672
"1217","2022-1","1/01/2022",1.62e+08
"1218","2022-1","1/01/2022",104700000
"1219","2022-1","1/01/2022",297400000
"1220","2022-1","1/01/2022",402200000
"1221","2022-1","1/01/2022",267473000
"1222","2022-1","1/01/2022",103208000
